t_hours,pv_pu,tap_ops_this_step,in_warmup,v_pu_regulator_adjacent,v_pu_midpoint,v_pu_end_of_feeder
10.663888888888888,0.8849506494196134,0,False,1.0265002474449552,1.0262785113482702,0.9466430403294459
10.664166666666667,0.8849845314141617,0,False,1.0265005999547652,1.0262788653177002,0.9466435843122648
10.664444444444445,0.8850184088394045,0,False,1.026500952422052,1.0262792192444259,0.9466441282286467
10.664722222222222,0.8850522816950916,0,False,1.0265013048468126,1.0262795731284433,0.9466446720785857
10.665,0.885086149980974,0,False,1.026501657229043,1.0262799269697493,0.9466452158620768
10.665277777777778,0.8851200136968015,0,False,1.02650200956874,1.0262802807683402,0.9466457595791139
10.665555555555557,0.8851538728423249,0,False,1.0265023618658993,1.0262806345242124,0.9466463032296916
10.665833333333333,0.885187727417294,0,False,1.0265027141205172,1.0262809882373611,0.9466468468138047
10.66611111111111,0.8852215774214595,0,False,1.02650306633259,1.0262813419077832,0.9466473903314467
10.66638888888889,0.885255422854572,0,False,1.0265034185021145,1.0262816955354754,0.9466479337826135
10.666666666666666,0.8852892637163817,0,False,1.026503770629086,1.0262820491204334,0.9466484771672983
10.666944444444445,0.8853231000066395,0,False,1.026504122713502,1.0262824026626542,0.946649020485497
10.667222222222222,0.8853569317250953,0,False,1.0265044747553589,1.026282756162134,0.946649563737202
10.6675,0.8853907588715005,0,False,1.0265048267546522,1.0262831096188687,0.94665010692241
10.667777777777777,0.885424581445605,0,False,1.0265051787113775,1.026283463032854,0.9466506500411137
10.668055555555556,0.88545839944716,0,False,1.0265055306255328,1.026283816404087,0.9466511930933087
10.668333333333333,0.8854922128759156,0,False,1.0265058824971127,1.0262841697325635,0.946651736078988
10.668611111111112,0.8855260217316233,0,False,1.0265062343261155,1.026284523018281,0.9466522789981484
10.668888888888889,0.8855598260140332,0,False,1.0265065861125358,1.0262848762612347,0.9466528218507829
10.669166666666666,0.8855936257228963,0,False,1.0265069378563707,1.0262852294614209,0.9466533646368855
10.669444444444444,0.8856274208579638,0,False,1.0265072895576164,1.0262855826188362,0.946653907356452
10.669722222222223,0.8856612114189862,0,False,1.0265076412162688,1.0262859357334764,0.9466544500094752
10.67,0.8856949974057143,0,False,1.0265079928323246,1.0262862888053383,0.9466549925959513
10.670277777777777,0.8857287788178991,0,False,1.0265083444057794,1.0262866418344176,0.9466555351158735
10.670555555555556,0.885762555655292,0,False,1.0265086959366314,1.026286994820712,0.9466560775692375
10.670833333333334,0.8857963279176438,0,False,1.0265090474248748,1.0262873477642163,0.9466566199560358
10.671111111111111,0.8858300956047053,0,False,1.0265093988705072,1.0262877006649276,0.9466571622762651
10.671388888888888,0.8858638587162277,0,False,1.0265097502735243,1.0262880535228418,0.9466577045299186
10.671666666666667,0.8858976172519623,0,False,1.026510101633922,1.0262884063379552,0.9466582467169911
10.671944444444444,0.88593137121166,0,False,1.0265104529516973,1.0262887591102636,0.9466587888374766
10.672222222222222,0.8859651205950723,0,False,1.0265108042268467,1.0262891118397646,0.9466593308913702
10.6725,0.8859988654019502,0,False,1.0265111554593656,1.0262894645264533,0.9466598728786662
10.672777777777778,0.886032605632045,0,False,1.026511506649251,1.0262898171703265,0.9466604147993584
10.673055555555555,0.8860663412851081,0,False,1.0265118577964987,1.0262901697713802,0.9466609566534419
10.673333333333334,0.8861000723608906,0,False,1.0265122089011063,1.0262905223296115,0.9466614984409123
10.67361111111111,0.886133798859144,0,False,1.0265125599630684,1.0262908748450161,0.9466620401617621
10.67388888888889,0.88616752077962,0,False,1.0265129109823825,1.0262912273175901,0.9466625818159864
10.674166666666666,0.8862012381220696,0,False,1.026513261959044,1.0262915797473298,0.9466631234035797
10.674444444444445,0.8862349508862447,0,False,1.0265136128930503,1.0262919321342323,0.9466636649245376
10.674722222222222,0.8862686590718962,0,False,1.026513963784396,1.0262922844782922,0.9466642063788527
10.675,0.8863023626787765,0,False,1.026514314633079,1.026292636779507,0.9466647477665197
10.675277777777778,0.8863360617066363,0,False,1.0265146654390953,1.0262929890378734,0.9466652890875347
10.675555555555555,0.8863697561552276,0,False,1.0265150162024403,1.0262933412533866,0.9466658303418908
10.675833333333333,0.8864034460243023,0,False,1.0265153669231113,1.0262936934260436,0.9466663715295822
10.676111111111112,0.886437131313612,0,False,1.0265157176011044,1.0262940455558407,0.946666912650605
10.676388888888889,0.8864708120229081,0,False,1.0265160682364154,1.0262943976427736,0.946667453704952
10.676666666666666,0.8865044881519424,0,False,1.026516418829041,1.026294749686839,0.9466679946926185
10.676944444444445,0.8865381597004672,0,False,1.0265167693789776,1.0262951016880335,0.946668535613599
10.677222222222223,0.8865718266682342,0,False,1.0265171198862217,1.0262954536463529,0.9466690764678876
10.6775,0.8866054890549946,0,False,1.0265174703507687,1.0262958055617937,0.9466696172554788
10.677777777777777,0.8866391468605009,0,False,1.0265178207726156,1.0262961574343519,0.9466701579763672
10.678055555555556,0.8866728000845052,0,False,1.026518171151759,1.0262965092640242,0.9466706986305479
10.678333333333333,0.8867064487267589,0,False,1.0265185214881942,1.0262968610508063,0.9466712392180137
10.678611111111111,0.8867400927870145,0,False,1.0265188717819183,1.0262972127946952,0.9466717797387606
10.678888888888888,0.8867737322650237,0,False,1.0265192220329273,1.0262975644956869,0.9466723201927825
10.679166666666667,0.886807367160539,0,False,1.0265195722412177,1.0262979161537775,0.9466728605800738
10.679444444444444,0.886840997473312,0,False,1.0265199224067858,1.0262982677689638,0.94667340090063
10.679722222222223,0.8868746232030953,0,False,1.0265202725296276,1.0262986193412413,0.9466739411544434
10.68,0.8869082443496408,0,False,1.0265206226097394,1.0262989708706067,0.9466744813415101
10.680277777777778,0.886941860912701,0,False,1.026520972647118,1.0262993223570565,0.9466750214618244
10.680555555555555,0.8869754728920278,0,False,1.026521322641759,1.026299673800587,0.9466755615153808
10.680833333333332,0.8870090802873738,0,False,1.0265216725936597,1.0263000252011938,0.946676101502173
10.681111111111111,0.8870426830984914,0,False,1.0265220225028149,1.0263003765588739,0.946676641422196
10.68138888888889,0.8870762813251328,0,False,1.0265223723692225,1.0263007278736234,0.9466771812754448
10.681666666666667,0.8871098749670502,0,False,1.0265227221928777,1.026301079145438,0.9466777210619125
10.681944444444444,0.8871434640239961,0,False,1.0265230719737775,1.0263014303743156,0.9466782607815957
10.682222222222222,0.8871770484957237,0,False,1.0265234217119177,1.0263017815602506,0.9466788004344867
10.682500000000001,0.8872106283819847,0,False,1.0265237714072952,1.0263021327032407,0.9466793400205811
10.682777777777778,0.8872442036825318,0,False,1.0265241210599052,1.026302483803281,0.9466798795398731
10.683055555555555,0.8872777743971175,0,False,1.0265244706697452,1.0263028348603687,0.946680418992357
10.683333333333334,0.8873113405254951,0,False,1.026524820236811,1.0263031858745002,0.9466809583780279
10.68361111111111,0.8873449020674163,0,False,1.0265251697610993,1.0263035368456708,0.9466814976968795
10.68388888888889,0.8873784590226345,0,False,1.0265255192426053,1.0263038877738773,0.9466820369489067
10.684166666666666,0.887412011390902,0,False,1.0265258686813263,1.0263042386591164,0.9466825761341039
10.684444444444445,0.887445559171972,0,False,1.026526218077258,1.0263045895013834,0.9466831152524652
10.684722222222222,0.8874791023655967,0,False,1.0265265674303967,1.0263049403006754,0.9466836543039854
10.685,0.8875126409715294,0,False,1.0265269167407396,1.0263052910569888,0.9466841932886592
10.685277777777777,0.8875461749895227,0,False,1.0265272660082825,1.0263056417703194,0.9466847322064806
10.685555555555556,0.8875797044193299,0,False,1.026527615233022,1.0263059924406643,0.9466852710574453
10.685833333333333,0.8876132292607034,0,False,1.0265279644149532,1.0263063430680184,0.9466858098415459
10.68611111111111,0.8876467495133966,0,False,1.0265283135540733,1.0263066936523788,0.9466863485587775
10.686388888888889,0.8876802651771625,0,False,1.0265286626503798,1.0263070441937425,0.946686887209136
10.686666666666667,0.887713776251754,0,False,1.0265290117038663,1.0263073946921046,0.946687425792614
10.686944444444444,0.8877472827369238,0,False,1.026529360714531,1.0263077451474614,0.9466879643092067
10.687222222222221,0.8877807846324255,0,False,1.0265297096823696,1.0263080955598098,0.9466885027589079
10.6875,0.8878142819380125,0,False,1.026530058607379,1.0263084459291463,0.9466890411417137
10.687777777777779,0.8878477746534376,0,False,1.026530407489555,1.026308796255467,0.9466895794576174
10.688055555555556,0.8878812627784539,0,False,1.0265307563288937,1.0263091465387675,0.9466901177066136
10.688333333333333,0.8879147463128149,0,False,1.0265311051253911,1.0263094967790443,0.9466906558886969
10.688611111111111,0.8879482252562739,0,False,1.0265314538790447,1.0263098469762941,0.946691194003861
10.68888888888889,0.8879816996085842,0,False,1.02653180258985,1.0263101971305135,0.9466917320521016
10.689166666666667,0.888015169369499,0,False,1.0265321512578032,1.026310547241698,0.9466922700334123
10.689444444444444,0.8880486345387718,0,False,1.026532499882902,1.0263108973098447,0.9466928079477893
10.689722222222223,0.8880820951161562,0,False,1.0265328484651406,1.026311247334949,0.9466933457952242
10.69,0.8881155511014056,0,False,1.0265331970045164,1.0263115973170078,0.9466938835757137
10.690277777777778,0.8881490024942733,0,False,1.0265335455010252,1.0263119472560163,0.9466944212892509
10.690555555555555,0.8881824492945131,0,False,1.0265338939546644,1.0263122971519725,0.9466949589358314
10.690833333333334,0.8882158915018787,0,False,1.0265342423654291,1.0263126470048718,0.9466954965154489
10.69111111111111,0.8882493291161232,0,False,1.026534590733317,1.0263129968147109,0.9466960340280988
10.69138888888889,0.888282762137001,0,False,1.0265349390583218,1.026313346581485,0.946696571473774
10.691666666666666,0.8883161905642649,0,False,1.0265352873404427,1.0263136963051913,0.9466971088524702
10.691944444444445,0.8883496143976694,0,False,1.0265356355796744,1.0263140459858262,0.9466976461641817
10.692222222222222,0.8883830336369677,0,False,1.0265359837760137,1.0263143956233858,0.9466981834089028
10.692499999999999,0.8884164482819138,0,False,1.0265363319294574,1.0263147452178663,0.9466987205866282
10.692777777777778,0.8884498583322618,0,False,1.0265366800400006,1.0263150947692639,0.946699257697352
10.693055555555556,0.8884832637877654,0,False,1.02653702810764,1.0263154442775748,0.9466997947410691
10.693333333333333,0.888516664648178,0,False,1.0265373761323724,1.0263157937427956,0.9467003317177731
10.69361111111111,0.8885500609132543,0,False,1.0265377241141935,1.0263161431649224,0.9467008686274597
10.693888888888889,0.8885834525827483,0,False,1.0265380720531005,1.0263164925439516,0.9467014054701225
10.694166666666668,0.8886168396564132,0,False,1.0265384199490883,1.0263168418798791,0.9467019422457558
10.694444444444445,0.8886502221340036,0,False,1.0265387678021545,1.0263171911727016,0.9467024789543553
10.694722222222222,0.8886836000152735,0,False,1.0265391156122952,1.0263175404224159,0.9467030155959145
10.695,0.8887169732999772,0,False,1.026539463379506,1.0263178896290173,0.9467035521704279
10.695277777777777,0.8887503419878683,0,False,1.026539811103784,1.0263182387925027,0.9467040886778904
10.695555555555556,0.8887837060787017,0,False,1.0265401587851248,1.0263185879128682,0.9467046251182961
10.695833333333333,0.8888170655722311,0,False,1.0265405064235253,1.0263189369901102,0.9467051614916396
10.696111111111112,0.888850420468211,0,False,1.0265408540189815,1.0263192860242245,0.9467056977979152
10.696388888888889,0.8888837707663957,0,False,1.0265412015714894,1.0263196350152075,0.9467062340371178
10.696666666666667,0.8889171164665395,0,False,1.0265415490810461,1.0263199839630563,0.9467067702092415
10.696944444444444,0.8889504575683965,0,False,1.0265418965476467,1.0263203328677657,0.9467073063142801
10.697222222222223,0.8889837940717216,0,False,1.026542243971289,1.0263206817293338,0.94670784235223
10.6975,0.8890171259762688,0,False,1.0265425913519683,1.026321030547756,0.9467083783230841
10.697777777777777,0.8890504532817927,0,False,1.026542938689681,1.0263213793230284,0.9467089142268375
10.698055555555555,0.8890837759880481,0,False,1.0265432859844243,1.0263217280551478,0.9467094500634842
10.698333333333334,0.8891170940947893,0,False,1.0265436332361926,1.0263220767441092,0.9467099858330187
10.698611111111111,0.8891504076017707,0,False,1.0265439804449839,1.0263224253899106,0.9467105215354362
10.698888888888888,0.8891837165087472,0,False,1.0265443276107946,1.026322773992548,0.9467110571707312
10.699166666666667,0.8892170208154734,0,False,1.02654467473362,1.026323122552017,0.9467115927388972
10.699444444444445,0.8892503205217039,0,False,1.0265450218134562,1.0263234710683136,0.9467121282399287
10.699722222222222,0.8892836156271936,0,False,1.0265453688503006,1.0263238195414346,0.9467126636738211
10.7,0.8893169061316969,0,False,1.026545715844149,1.0263241679713768,0.9467131990405683
10.700277777777778,0.8893501920349691,0,False,1.0265460627949974,1.0263245163581356,0.9467137343401647
10.700555555555555,0.8893834733367644,0,False,1.0265464097028427,1.026324864701708,0.9467142695726052
10.700833333333334,0.7635052356775166,0,False,1.0252317034602898,1.0250047127163624,0.9446877620987771
10.70111111111111,0.6376175729949788,0,False,1.0239740351819364,1.0237417757704916,0.942739559790483
10.70138888888889,0.5117204872434618,0,False,1.022748323469045,1.0225108938525211,0.9408357261874344
10.701666666666666,0.38581398037741416,0,False,1.0215376646356262,1.0212951071183105,0.9389514153911597
10.701944444444445,0.2598980543514246,0,False,1.0203335201781554,1.0200858501601748,0.9370750834704761
10.702222222222222,0.259907770017317,0,False,1.0203718377667146,1.0201242968842286,0.9371267392807222
10.7025,0.2599174843383038,0,False,1.0203849717896765,1.020137475267621,0.9371444654233553
10.702777777777778,0.2599271973143134,0,False,1.0203895163999335,1.0201420352813706,0.9371505833927127
10.703055555555556,0.25993690894527427,0,False,1.020391200182032,1.020143724899288,0.9371528823396275
10.703333333333333,0.2599466192311149,0,False,1.0203918608706408,1.0201443878580319,0.9371537948299856
10.703611111111112,0.25995632817176373,0,False,1.0203922264935068,1.020144754795161,0.9371543216335411
10.703888888888889,0.2599660357671492,0,False,1.0203924235850728,1.0201449526376218,0.9371546133430205
10.704166666666666,0.2599757420172,0,False,1.0203925502550717,1.0201450798193685,0.9371548061266086
10.704444444444444,0.2599854469218445,0,False,1.0203926522170648,1.0201451822079732,0.9371549639544341
10.704722222222223,0.2599951504810113,0,False,1.0203927467649547,1.0201452771564743,0.9371551111778743
10.705,0.26000485269462886,0,False,1.0203928394818542,1.020145370267383,0.9371552557207288
10.705277777777777,0.26001455356262576,0,False,1.0203929318872644,1.0201454630655953,0.937155399770807
10.705555555555556,0.2600242530849306,0,False,1.020393024297212,1.0201455558683084,0.9371555438007028
10.705833333333334,0.2600339512614719,0,False,1.0203931167377405,1.0201456487016867,0.9371556878608932
10.706111111111111,0.26004364809217817,0,False,1.0203932091899637,1.0201457415467885,0.9371558319311256
10.706388888888888,0.2600533435769781,0,False,1.020393301639488,1.020145834389172,0.9371559759938606
10.706666666666667,0.2600630377158004,0,False,1.0203933940796295,1.0201459272221305,0.9371561200407963
10.706944444444444,0.2600727305085734,0,False,1.0203934865079105,1.0201460200431776,0.9371562640688723
10.707222222222223,0.260082421955226,0,False,1.0203935789235674,1.0201461128515474,0.9371564080771705
10.7075,0.2600921120556866,0,False,1.0203936713264126,1.0201462056470507,0.9371565520654827
10.707777777777778,0.26010180080988393,0,False,1.0203937637164193,1.020146298429661,0.9371566960337887
10.708055555555555,0.2601114882177467,0,False,1.0203938560935917,1.0201463911993824,0.9371568399821001
10.708333333333334,0.26012117427920356,0,False,1.020393948457935,1.0201464839562202,0.9371569839104265
10.70861111111111,0.2601308589941831,0,False,1.0203940408094525,1.0201465767001776,0.9371571278187728
10.70888888888889,0.2601405423626141,0,False,1.020394133148146,1.0201466694312566,0.9371572717071414
10.709166666666667,0.2601502243844251,0,False,1.020394225474014,1.0201467621494553,0.93715741557553
10.709444444444443,0.26015990505954495,0,False,1.0203943177870574,1.020146854854775,0.9371575594239395
10.709722222222222,0.26016958438790233,0,False,1.0203944100872733,1.020146947547213,0.9371577032523675
10.71,0.260179262369426,0,False,1.0203945023746634,1.0201470402267703,0.9371578470608141
10.710277777777778,0.26018893900404455,0,False,1.0203945946492257,1.0201471328934453,0.9371579908492773
10.710555555555555,0.26019861429168684,0,False,1.0203946869109606,1.0201472255472381,0.9371581346177568
10.710833333333333,0.2602082882322817,0,False,1.0203947791598662,1.0201473181881475,0.9371582783662517
10.711111111111112,0.26021796082575777,0,False,1.0203948713959428,1.020147410816173,0.9371584220947602
10.711388888888889,0.26022763207204386,0,False,1.0203949636191885,1.0201475034313134,0.9371585658032812
10.711666666666666,0.2602373019710687,0,False,1.020395055829603,1.0201475960335682,0.9371587094918136
10.711944444444445,0.26024697052276125,0,False,1.0203951480271873,1.0201476886229373,0.9371588531603573
10.712222222222222,0.2602566377270501,0,False,1.0203952402119392,1.0201477811994204,0.9371589968089108
10.7125,0.2602663035838643,0,False,1.0203953323838577,1.0201478737630145,0.9371591404374717
10.712777777777777,0.2602759680931325,0,False,1.0203954245429423,1.0201479663137212,0.9371592840460408
10.713055555555556,0.2602856312547836,0,False,1.0203955166891931,1.0201480588515393,0.9371594276346165
10.713333333333333,0.2602952930687465,0,False,1.0203956088226094,1.0201481513764679,0.9371595712031974
10.713611111111112,0.26030495353495003,0,False,1.0203957009431892,1.0201482438885057,0.9371597147517822
10.713888888888889,0.26031461265332295,0,False,1.020395793050933,1.020148336387653,0.9371598582803702
10.714166666666667,0.26032427042379425,0,False,1.0203958851458403,1.0201484288739087,0.9371600017889605
10.714444444444444,0.26033392684629286,1,False,1.0203271378580088,1.0200793404063324,0.9392821282295071
10.714722222222221,0.2603435819207476,0,False,1.0203248339075977,1.0200770295802055,0.9392777850468138
10.715,0.26035323564708746,0,False,1.020324362355758,1.0200765567963366,0.9392766987735822
10.715277777777779,0.26036288802524127,0,False,1.0203241724176133,1.0200763664510109,0.9392762639124329
10.715555555555556,0.260372539055138,0,False,1.0203241665548024,1.0200763607050904,0.9392762075294115
10.715833333333332,0.2603821887367066,0,False,1.0203242307646823,1.0200764252281227,0.9392762928510514
10.716111111111111,0.26039183706987606,0,False,1.0203243112228726,1.020076506040641,0.9392764085865516
10.71638888888889,0.26040148405457536,0,False,1.0203243992286515,1.0200765944232004,0.9392765413658649
10.716666666666667,0.2604111296907333,0,False,1.020324489892089,1.020076685472147,0.939276680918602
10.716944444444444,0.260420773978279,0,False,1.0203245813016253,1.0200767772699235,0.9392768228215185
10.717222222222222,0.2604304169171415,0,False,1.0203246728463609,1.0200768692035125,0.9392769654456972
10.7175,0.26044005850724977,0,False,1.0203247643754139,1.0200769611214344,0.9392771082586848
10.717777777777778,0.26044969874853285,0,False,1.0203248558697469,1.0200770530045367,0.9392772511046803
10.718055555555555,0.26045933764091966,0,False,1.020324947336838,1.0200771448603028,0.9392773939430811
10.718333333333334,0.26046897518433937,0,False,1.020325038784293,1.0200772366963573,0.9392775367645315
10.71861111111111,0.2604786113787209,0,False,1.020325130216252,1.0200773285168516,0.9392776795670512
10.71888888888889,0.2604882462239934,0,False,1.0203252216345005,1.0200774203235785,0.9392778223501438
10.719166666666666,0.2604978797200859,0,False,1.0203253130396963,1.020077512117197,0.939277965113584
10.719444444444445,0.26050751186692755,0,False,1.0203254044320473,1.020077603897916,0.9392781078572311
10.719722222222222,0.2605171426644473,0,False,1.0203254958116081,1.0200776956657902,0.9392782505810006
10.72,0.2605267721125744,0,False,1.0203255871783858,1.020077787420827,0.9392783932848433
10.720277777777778,0.26053640021123786,0,False,1.020325678532381,1.0200778791630274,0.9392785359687377
10.720555555555556,0.2605460269603669,0,False,1.0203257698735901,1.0200779708923868,0.9392786786326711
10.720833333333333,0.26055565235989053,0,False,1.0203258612020114,1.0200780626089048,0.9392788212766386
10.72111111111111,0.2605652764097379,0,False,1.0203259525176442,1.0200781543125792,0.9392789639006379
10.721388888888889,0.2605748991098383,0,False,1.0203260438204869,1.0200782460034092,0.9392791065046658
10.721666666666668,0.2605845204601208,0,False,1.0203261351105406,1.0200783376813956,0.9392792490887233
10.721944444444444,0.26059414046051455,0,False,1.020326226387802,1.0200784293465357,0.9392793916528076
10.722222222222221,0.26060375911094874,0,False,1.0203263176522714,1.0200785209988297,0.9392795341969173
10.7225,0.2606133764113527,0,False,1.0203264089039499,1.0200786126382777,0.939279676721054
10.722777777777779,0.2606229923616554,0,False,1.0203265001428339,1.0200787042648771,0.9392798192252125
10.723055555555556,0.26063260696178625,0,False,1.0203265913689243,1.0200787958786286,0.9392799617093949
10.723333333333333,0.2606422202116743,0,False,1.0203266825822206,1.0200788874795312,0.9392801041735991
10.723611111111111,0.2606518321112491,0,False,1.0203267737827215,1.0200789790675842,0.9392802466178235
10.723888888888888,0.26066144266043956,0,False,1.0203268649704267,1.0200790706427874,0.9392803890420686
10.724166666666667,0.2606710518591751,0,False,1.0203269561453354,1.0200791622051397,0.9392805314463324
10.724444444444444,0.2606806597073849,0,False,1.0203270473074466,1.0200792537546397,0.9392806738306131
10.724722222222223,0.26069026620499836,0,False,1.02032713845676,1.0200793452912877,0.9392808161949106
10.725,0.26069987135194467,0,False,1.0203272295932746,1.020079436815082,0.9392809585392232
10.725277777777778,0.2607094751481532,0,False,1.0203273207169907,1.0200795283260238,0.939281100863551
10.725555555555555,0.2607190775935532,0,False,1.0203274118279064,1.020079619824111,0.939281243167892
10.725833333333334,0.26072867868807403,0,False,1.0203275029260215,1.0200797113093427,0.9392813854522452
10.726111111111111,0.260738278431645,0,False,1.0203275940113363,1.02007980278172,0.9392815277166098
10.726388888888888,0.26074787682419537,0,False,1.020327685083848,1.02007989424124,0.9392816699609848
10.726666666666667,0.2607574738656546,0,False,1.0203277761435574,1.0200799856879024,0.9392818121853682
10.726944444444445,0.2607670695559522,0,False,1.0203278671904639,1.020080077121708,0.93928195438976
10.727222222222222,0.2607766638950172,0,False,1.0203279582245657,1.0200801685426546,0.9392820965741592
10.7275,0.2607862568827792,0,False,1.0203280492458635,1.0200802599507426,0.9392822387385639
10.727777777777778,0.2607958485191675,0,False,1.020328140254356,1.0200803513459704,0.939282380882974
10.728055555555557,0.2608054388041116,0,False,1.0203282312500426,1.020080442728338,0.9392825230073877
10.728333333333333,0.2608150277375409,0,False,1.0203283222329225,1.020080534097845,0.9392826651118046
10.72861111111111,0.2608246153193847,0,False,1.0203284132029948,1.0200806254544894,0.9392828071962226
10.72888888888889,0.2608342015495726,0,False,1.0203285041602592,1.0200807167982717,0.9392829492606416
10.729166666666666,0.2608437864280339,0,False,1.0203285951047147,1.020080808129191,0.9392830913050604
10.729444444444445,0.2608533699546982,0,False,1.020328686036361,1.0200808994472463,0.9392832333294775
10.729722222222222,0.26086295212949484,0,False,1.0203287769551972,1.0200809907524366,0.9392833753338922
10.73,0.2608725329523534,0,False,1.0203288678612232,1.0200810820447628,0.9392835173183037
10.730277777777777,0.26088211242320325,0,False,1.020328958754437,1.020081173324222,0.93928365928271
10.730555555555556,0.26089169054197403,0,False,1.0203290496348398,1.0200812645908162,0.9392838012271115
10.730833333333333,0.2609012673085951,0,False,1.0203291405024295,1.020081355844542,0.9392839431515055
10.731111111111112,0.26091084272299614,0,False,1.0203292313572059,1.0200814470854003,0.9392840850558928
10.731388888888889,0.2609204167851065,0,False,1.0203293221991674,1.0200815383133897,0.9392842269402696
10.731666666666666,0.26092998949485585,0,False,1.0203294130283151,1.0200816295285102,0.9392843688046382
10.731944444444444,0.2609395608521738,0,False,1.020329503844647,1.0200817207307606,0.9392845106489952
10.732222222222223,0.2609491308569897,0,False,1.0203295946481623,1.02008181192014,0.9392846524733397
10.7325,0.2609586995092332,0,False,1.0203296854388617,1.020081903096649,0.939284794277672
10.732777777777777,0.260968266808834,0,False,1.0203297762167434,1.0200819942602855,0.9392849360619896
10.733055555555556,0.26097783275572156,0,False,1.0203298669818068,1.02008208541105,0.939285077826293
10.733333333333334,0.2609873973498256,0,False,1.0203299577340514,1.0200821765489405,0.9392852195705793
10.733611111111111,0.2609969605910756,0,False,1.020330048473477,1.0200822676739574,0.9392853612948485
10.733888888888888,0.26100652247940126,0,False,1.0203301392000819,1.0200823587860994,0.9392855029990997
10.734166666666667,0.2610160830147322,0,False,1.020330229913866,1.020082449885366,0.9392856446833312
10.734444444444444,0.2610256421969981,0,False,1.0203303206148295,1.0200825409717575,0.9392857863475431
10.734722222222222,0.2610352000261285,0,False,1.02033041130297,1.0200826320452716,0.9392859279917327
10.735,0.2610447565020532,0,False,1.0203305019782876,1.0200827231059082,0.9392860696159001
10.735277777777778,0.26105431162470183,0,False,1.0203305926407824,1.0200828141536675,0.9392862112200441
10.735555555555555,0.26106386539400406,0,False,1.0203306832904524,1.0200829051885474,0.9392863528041634
10.735833333333334,0.26107341780988963,0,False,1.0203307739272982,1.0200829962105482,0.939286494368257
10.73611111111111,0.2610829688722881,0,False,1.0203308645513178,1.0200830872196687,0.9392866359123232
10.73638888888889,0.2610925185811295,0,False,1.020330955162511,1.0200831782159083,0.939286777436362
10.736666666666666,0.26110206693634314,0,False,1.020331045760878,1.0200832691992674,0.9392869189403726
10.736944444444445,0.26111161393785914,0,False,1.0203311363464178,1.020083360169744,0.939287060424353
10.737222222222222,0.26112115958560694,0,False,1.020331226919129,1.0200834511273378,0.9392872018883027
10.7375,0.2611307038795166,0,False,1.0203313174790114,1.0200835420720482,0.9392873433322201
10.737777777777778,0.26114024681951764,0,False,1.020331408026064,1.020083633003874,0.939287484756104
10.738055555555555,0.2611497884055399,0,False,1.0203314985602863,1.0200837239228158,0.9392876261599546
10.738333333333333,0.8938667584942739,0,False,1.0266445099514963,1.0264232037125294,0.9490994605415777
10.738611111111112,0.8938994070918628,0,False,1.02656190899466,1.026340329820701,0.9489891863844112
10.738888888888889,0.8939320510544846,0,False,1.026533079294697,1.0263114049754065,0.9489507356289265
10.739166666666666,0.8939646903818992,0,False,1.0265231607364242,1.0263014538511488,0.9489375690809307
10.739444444444445,0.8939973250738669,0,False,1.0265198518187173,1.026298134194625,0.9489332130424125
10.739722222222223,0.8940299551301472,0,False,1.026518911178704,1.026297190730597,0.9489320096146265
10.74,0.8940625805504997,0,False,1.026518828831697,1.0262971084008772,0.9489319816913352
10.740277777777777,0.894095201334685,0,False,1.0265189408008473,1.026297221018914,0.9489321994289539
10.740555555555556,0.8941278174824627,0,False,1.026519183317168,1.0262974646157608,0.9489325922912656
10.740833333333333,0.8941604289935929,0,False,1.0265194871190817,1.0262977697023665,0.9489330687670926
10.741111111111111,0.8941930358678358,0,False,1.0265198153681205,1.0262980993180428,0.948933578934324
10.741388888888888,0.8942256381049513,0,False,1.0265201523363394,1.0262984376823059,0.9489341012179424
10.741666666666667,0.8942582357046998,0,False,1.026520492114038,1.0262987788655815,0.9489346274392548
10.741944444444444,0.8942908286668408,0,False,1.026520832689716,1.02629912084955,0.9489351547902102
10.742222222222223,0.8943234169911354,0,False,1.0265211734403705,1.0262994630090763,0.9489356823915441
10.7425,0.8943560006773431,0,False,1.0265215141931046,1.0262998051706624,0.9489362099950123
10.742777777777778,0.8943885797252246,0,False,1.0265218549070934,1.026300147293339,0.9489367375399445
10.743055555555555,0.8944211541345398,0,False,1.0265221955755395,1.0263004893702816,0.9489372650151195
10.743333333333332,0.8944537239050493,0,False,1.0265225361986317,1.0263008314016793,0.9489377924200447
10.743611111111111,0.8944862890365137,0,False,1.0265228767772345,1.0263011733883998,0.9489383197556123
10.74388888888889,0.8945188495286933,0,False,1.026523217311871,1.0263015153309663,0.9489388470224244
10.744166666666667,0.8945514053813483,0,False,1.0265235578027714,1.0263018572296114,0.948939374220755
10.744444444444444,0.8945839565942391,0,False,1.026523898250024,1.0263021990844223,0.9489399013507075
10.744722222222222,0.8946165031671268,0,False,1.0265242386536546,1.0263025408954263,0.9489404284123125
10.745000000000001,0.8946490450997714,0,False,1.0265245790136692,1.0263028826626284,0.9489409554055737
10.745277777777778,0.8946815823919337,0,False,1.0265249193300667,1.026303224386028,0.9489414823304895
10.745555555555555,0.8947141150433743,0,False,1.0265252596028447,1.0263035660656221,0.9489420091870552
10.745833333333334,0.894746643053854,0,False,1.0265255998319984,1.0263039077014067,0.9489425359752648
